,Airline,Total_Stops,Price,j_month,j_date,a_total_min,d_total_min,dur_min,dur_hour,Banglore,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,s_Banglore,s_Chennai,s_Delhi,s_Kolkata,s_Mumbai
8424,4,0,7202,4,21,855,660,15,3,0,1,0,0,0,0,0,0,1,0,0
8425,6,1,13727,5,9,1260,690,30,9,0,1,0,0,0,0,0,0,1,0,0
8426,8,1,4957,6,24,1370,1075,55,4,0,1,0,0,0,0,0,0,1,0,0
8427,4,1,10262,6,3,1140,780,0,6,0,1,0,0,0,0,0,0,1,0,0
8428,8,0,2017,4,3,435,345,30,1,0,0,0,1,0,0,0,0,0,0,1
8429,4,1,12242,3,27,265,1095,10,10,0,1,0,0,0,0,0,0,1,0,0
8430,4,0,10875,3,1,710,620,30,1,0,0,0,1,0,0,0,0,0,0,1
8431,4,1,10844,6,9,1245,845,40,6,1,0,0,0,0,0,0,0,0,1,0
8432,0,0,4409,6,3,775,620,35,2,1,0,0,0,0,0,0,0,0,1,0
8433,1,1,6987,3,21,1400,415,25,16,0,0,0,0,0,1,1,0,0,0,0
8434,4,2,12074,3,27,265,340,45,22,0,1,0,0,0,0,0,0,1,0,0
8435,6,1,7354,6,6,1155,685,50,7,0,1,0,0,0,0,0,0,1,0,0
8436,1,2,13381,6,3,1155,1015,20,26,0,1,0,0,0,0,0,0,1,0,0
8437,1,0,5201,6,15,480,310,50,2,0,1,0,0,0,0,0,0,1,0,0
8438,4,1,9663,5,1,720,990,30,19,1,0,0,0,0,0,0,0,0,1,0
8439,1,0,6094,5,9,1270,1085,5,3,0,1,0,0,0,0,0,0,1,0,0
8440,4,0,7202,5,12,855,660,15,3,0,1,0,0,0,0,0,0,1,0,0
8441,10,0,11982,6,6,1205,1065,20,2,0,0,0,0,1,0,0,1,0,0,0
8442,4,1,7832,3,21,970,420,10,9,0,0,0,0,0,1,1,0,0,0,0
8443,1,0,7817,3,9,835,700,15,2,0,0,0,0,1,0,0,1,0,0,0
8444,4,1,12373,5,18,1140,780,0,6,0,1,0,0,0,0,0,0,1,0,0
8445,4,1,10844,5,18,1095,505,50,9,1,0,0,0,0,0,0,0,0,1,0
8446,4,2,13376,6,9,755,405,50,29,0,1,0,0,0,0,0,0,1,0,0
8447,6,1,9646,6,27,970,585,25,6,0,1,0,0,0,0,0,0,1,0,0
8448,8,0,3841,6,6,40,1340,20,2,1,0,0,0,0,0,0,0,0,1,0
8449,8,1,4957,3,21,1370,995,15,6,0,1,0,0,0,0,0,0,1,0,0
8450,3,0,4148,3,9,5,1285,40,2,1,0,0,0,0,0,0,0,0,1,0
8451,4,1,26890,3,1,305,1370,15,6,0,0,0,0,0,1,1,0,0,0,0
8452,4,2,8834,3,27,1185,1150,35,24,0,1,0,0,0,0,0,0,1,0,0
8453,3,1,5241,4,24,465,120,45,5,0,1,0,0,0,0,0,0,1,0,0
8454,4,0,7989,5,27,855,660,15,3,0,1,0,0,0,0,0,0,1,0,0
8455,3,1,5883,6,12,90,635,55,14,0,1,0,0,0,0,0,0,1,0,0
8456,0,1,6857,5,18,630,410,40,3,1,0,0,0,0,0,0,0,0,1,0
8457,8,1,5822,3,15,1420,935,5,8,0,0,0,0,0,1,1,0,0,0,0
8458,4,1,10262,6,9,265,900,25,13,0,1,0,0,0,0,0,0,1,0,0
8459,4,0,4995,6,12,510,425,25,1,0,0,0,1,0,0,0,0,0,0,1
8460,8,0,4991,4,21,740,570,50,2,0,0,1,0,0,0,1,0,0,0,0
8461,4,1,16736,3,6,1280,345,35,15,0,0,0,0,0,1,1,0,0,0,0
8462,4,2,18804,6,12,1140,700,20,7,0,1,0,0,0,0,0,0,1,0,0
8463,3,1,6442,6,1,1350,515,55,13,0,1,0,0,0,0,0,0,1,0,0
8464,1,0,5170,3,18,1005,855,30,2,1,0,0,0,0,0,0,0,0,1,0
8465,8,0,4377,3,18,1400,1230,50,2,0,0,0,0,0,1,1,0,0,0,0
8466,4,0,9564,6,9,855,660,15,3,0,1,0,0,0,0,0,0,1,0,0
8467,8,0,3573,6,27,515,355,40,2,0,0,1,0,0,0,1,0,0,0,0
8468,4,1,17024,3,6,1185,1050,15,26,0,1,0,0,0,0,0,0,1,0,0
8469,0,0,3383,5,21,465,295,50,2,0,0,1,0,0,0,1,0,0,0,0
8470,4,1,27992,3,1,1220,845,15,6,0,0,0,0,0,1,1,0,0,0,0
8471,4,0,7229,5,12,680,500,0,3,0,0,1,0,0,0,1,0,0,0,0
8472,4,1,9134,3,15,625,345,40,4,0,0,0,0,0,1,1,0,0,0,0
8473,1,0,3100,6,21,985,900,25,1,0,0,0,1,0,0,0,0,0,0,1
8474,6,1,13727,5,15,1260,540,0,12,0,1,0,0,0,0,0,0,1,0,0
8475,10,1,8452,4,1,1220,430,10,13,1,0,0,0,0,0,0,0,0,1,0
8476,4,1,14714,6,3,1140,600,0,9,0,1,0,0,0,0,0,0,1,0,0
8477,4,1,7280,3,15,955,585,10,6,0,0,0,0,0,1,1,0,0,0,0
8478,1,2,18797,3,6,1015,810,25,3,0,0,0,1,0,0,0,0,0,0,1
8479,3,0,2754,6,3,810,720,30,1,0,0,0,1,0,0,0,0,0,0,1
8480,0,0,4409,6,3,80,1370,30,2,1,0,0,0,0,0,0,0,0,1,0
8481,3,0,5021,4,27,1055,860,15,3,0,1,0,0,0,0,0,0,1,0,0
8482,4,0,8040,3,9,480,390,30,1,0,0,0,1,0,0,0,0,0,0,1
8483,1,1,10454,6,15,1155,540,15,10,0,1,0,0,0,0,0,0,1,0,0
8484,6,1,10197,5,15,755,230,45,8,0,1,0,0,0,0,0,0,1,0,0
8485,1,0,5228,5,12,535,370,45,2,0,0,1,0,0,0,1,0,0,0,0
8486,4,1,14714,6,9,1140,840,0,5,0,1,0,0,0,0,0,0,1,0,0
8487,1,0,7276,3,15,535,370,45,2,0,0,0,0,0,1,1,0,0,0,0
8488,3,1,7731,3,27,510,155,55,5,0,1,0,0,0,0,0,0,1,0,0
8489,0,1,6857,5,18,1410,1195,35,3,1,0,0,0,0,0,0,0,0,1,0
8490,1,0,6961,6,18,525,345,0,3,0,0,1,0,0,0,1,0,0,0,0
8491,4,2,7791,3,21,265,645,40,17,0,1,0,0,0,0,0,0,1,0,0
8492,3,0,4777,3,21,780,610,50,2,0,0,0,0,0,1,1,0,0,0,0
8493,4,1,16289,3,9,265,1155,10,9,0,1,0,0,0,0,0,0,1,0,0
8494,4,1,12681,4,1,280,1135,45,9,1,0,0,0,0,0,0,0,0,1,0
8495,3,0,4823,4,27,1280,1105,55,2,0,0,1,0,0,0,1,0,0,0,0
8496,4,2,13014,6,9,755,580,55,26,0,1,0,0,0,0,0,0,1,0,0
8497,4,1,5406,4,6,1140,425,55,11,0,1,0,0,0,0,0,0,1,0,0
8498,6,1,9315,5,15,1140,450,30,11,0,1,0,0,0,0,0,0,1,0,0
8499,1,1,7480,5,9,565,750,55,20,0,1,0,0,0,0,0,0,1,0,0
8500,4,1,14815,3,18,1150,845,5,5,0,0,0,0,0,1,1,0,0,0,0
8501,1,1,12173,3,24,975,1230,45,19,1,0,0,0,0,0,0,0,0,1,0
8502,1,2,7664,3,15,1425,350,55,17,0,0,0,0,0,1,1,0,0,0,0
8503,1,2,12777,6,6,1155,1035,0,26,0,1,0,0,0,0,0,0,1,0,0
8504,6,1,8837,5,27,1155,450,45,11,0,1,0,0,0,0,0,0,1,0,0
8505,4,1,10844,5,1,605,1270,55,12,1,0,0,0,0,0,0,0,0,1,0
8506,4,1,14571,5,24,1190,390,20,13,1,0,0,0,0,0,0,0,0,1,0
8507,3,1,6093,6,15,1260,450,30,13,0,1,0,0,0,0,0,0,1,0,0
8508,3,1,7514,3,6,970,515,35,7,0,1,0,0,0,0,0,0,1,0,0
8509,3,0,6015,5,18,1060,865,15,3,0,1,0,0,0,0,0,0,1,0,0
8510,4,1,12898,5,21,265,600,25,18,0,1,0,0,0,0,0,0,1,0,0
8511,1,1,8792,6,1,1155,1140,15,24,0,1,0,0,0,0,0,0,1,0,0
8512,3,0,4823,5,15,680,510,50,2,0,0,1,0,0,0,1,0,0,0,0
8513,8,0,3919,4,1,515,355,40,2,0,0,1,0,0,0,1,0,0,0,0
8514,3,0,3597,5,1,935,795,20,2,0,0,0,0,1,0,0,1,0,0,0
8515,8,0,2017,5,21,435,345,30,1,0,0,0,1,0,0,0,0,0,0,1
8516,0,0,3383,6,27,165,1435,50,2,0,0,1,0,0,0,1,0,0,0,0
8517,8,0,1965,6,18,15,1365,30,1,0,0,0,1,0,0,0,0,0,0,1
8518,4,1,10262,6,24,755,135,20,10,0,1,0,0,0,0,0,0,1,0,0
8519,4,1,17234,3,3,265,960,25,12,0,1,0,0,0,0,0,0,1,0,0
8520,4,1,14178,6,9,280,1200,40,8,1,0,0,0,0,0,0,0,0,1,0
8521,3,1,5636,6,3,445,120,25,5,0,1,0,0,0,0,0,0,1,0,0
8522,3,0,4823,4,15,1310,1135,55,2,0,0,1,0,0,0,1,0,0,0,0
8523,1,1,7480,5,21,565,750,55,20,0,1,0,0,0,0,0,0,1,0,0
8524,4,1,14571,6,9,980,1135,25,21,1,0,0,0,0,0,0,0,0,1,0
8525,3,0,13999,3,1,640,550,30,1,0,0,0,1,0,0,0,0,0,0,1
8526,4,1,14151,5,18,1265,1225,40,24,1,0,0,0,0,0,0,0,0,1,0
8527,1,0,6121,5,1,1435,1265,50,2,0,0,1,0,0,0,1,0,0,0,0
8528,8,0,3543,5,24,635,500,15,2,0,0,0,0,1,0,0,1,0,0,0
8529,1,2,10651,5,18,1155,1185,30,23,0,1,0,0,0,0,0,0,1,0,0
8530,4,2,15129,5,21,265,1385,20,29,0,1,0,0,0,0,0,0,1,0,0
8531,3,1,6582,6,24,750,435,15,5,0,1,0,0,0,0,0,0,1,0,0
8532,4,2,15544,5,27,755,330,5,7,0,1,0,0,0,0,0,0,1,0,0
8533,3,1,8574,3,27,95,1115,0,7,0,1,0,0,0,0,0,0,1,0,0
8534,3,0,4784,3,9,240,150,30,1,0,0,0,1,0,0,0,0,0,0,1
8535,3,1,6818,6,3,730,305,5,7,0,1,0,0,0,0,0,0,1,0,0
8536,4,1,25735,3,1,570,845,25,19,0,0,0,0,0,1,1,0,0,0,0
8537,4,2,9483,4,9,1140,805,35,29,0,1,0,0,0,0,0,0,1,0,0
8538,4,2,10368,6,24,755,1170,5,17,0,1,0,0,0,0,0,0,1,0,0
8539,6,1,8073,5,15,1260,540,0,12,0,1,0,0,0,0,0,0,1,0,0
8540,3,0,4778,3,1,55,1330,45,2,1,0,0,0,0,0,0,0,0,1,0
8541,4,1,13941,5,18,280,1200,40,8,1,0,0,0,0,0,0,0,0,1,0
8542,4,1,10844,5,1,1355,990,5,6,1,0,0,0,0,0,0,0,0,1,0
8543,4,1,10844,5,9,1190,390,20,13,1,0,0,0,0,0,0,0,0,1,0
8544,8,0,3841,5,24,685,540,25,2,1,0,0,0,0,0,0,0,0,1,0
8545,4,1,10844,5,15,980,390,50,9,1,0,0,0,0,0,0,0,0,1,0
8546,4,2,8728,3,27,1130,310,40,13,0,1,0,0,0,0,0,0,1,0,0
8547,4,1,11467,5,1,865,1225,0,18,1,0,0,0,0,0,0,0,0,1,0
8548,6,1,15078,3,6,930,540,30,6,0,1,0,0,0,0,0,0,1,0,0
8549,6,1,7198,6,6,90,1020,30,8,0,1,0,0,0,0,0,0,1,0,0
8550,1,1,8372,6,24,460,1260,40,10,0,1,0,0,0,0,0,0,1,0,0
8551,6,1,7308,5,27,90,960,30,9,0,1,0,0,0,0,0,0,1,0,0
8552,8,1,4414,3,27,795,525,30,4,0,1,0,0,0,0,0,0,1,0,0
8553,3,0,5224,4,18,1015,865,30,2,1,0,0,0,0,0,0,0,0,1,0
8554,4,1,7832,3,21,970,345,25,10,0,0,0,0,0,1,1,0,0,0,0
8555,3,0,6860,3,9,255,90,45,2,0,0,0,0,0,1,1,0,0,0,0
8556,6,1,15136,3,6,95,780,35,12,0,1,0,0,0,0,0,0,1,0,0
8557,4,1,5963,3,27,1185,960,45,27,0,1,0,0,0,0,0,0,1,0,0
8558,1,2,8665,3,27,1155,1290,45,21,0,1,0,0,0,0,0,0,1,0,0
8559,4,2,15129,5,21,265,1385,20,29,0,1,0,0,0,0,0,0,1,0,0
8560,8,0,3841,5,18,1180,1030,30,2,1,0,0,0,0,0,0,0,0,1,0
8561,6,1,13377,6,9,90,600,30,15,0,1,0,0,0,0,0,0,1,0,0
8562,4,2,16914,3,9,265,325,0,23,0,1,0,0,0,0,0,0,1,0,0
8563,4,1,10262,6,9,1140,135,45,16,0,1,0,0,0,0,0,0,1,0,0
8564,3,1,5386,5,9,1335,1055,40,4,1,0,0,0,0,0,0,0,0,1,0
8565,4,1,14388,5,15,280,1270,30,7,1,0,0,0,0,0,0,0,0,1,0
8566,4,2,15129,5,27,1140,330,30,13,0,1,0,0,0,0,0,0,1,0,0
8567,3,1,6442,5,15,1350,715,35,10,0,1,0,0,0,0,0,0,1,0,0
8568,4,2,10368,6,3,755,1170,5,17,0,1,0,0,0,0,0,0,1,0,0
8569,4,1,12767,3,21,1130,900,50,27,0,1,0,0,0,0,0,0,1,0,0
8570,4,1,10262,6,6,265,900,25,13,0,1,0,0,0,0,0,0,1,0,0
8571,6,1,7408,6,12,1260,480,0,13,0,1,0,0,0,0,0,0,1,0,0
8572,6,1,13587,6,27,1260,600,0,11,0,1,0,0,0,0,0,0,1,0,0
8573,1,1,8891,5,15,475,1010,5,15,1,0,0,0,0,0,0,0,0,1,0
8574,3,1,5883,6,6,90,635,55,14,0,1,0,0,0,0,0,0,1,0,0
8575,4,1,10262,6,27,755,780,35,23,0,1,0,0,0,0,0,0,1,0,0
8576,4,1,10844,6,9,1245,1270,35,23,1,0,0,0,0,0,0,0,0,1,0
8577,4,1,14781,5,9,1190,390,20,13,1,0,0,0,0,0,0,0,0,1,0
8578,3,0,6297,3,15,1025,880,25,2,0,0,0,0,1,0,0,1,0,0,0
8579,0,0,4409,5,12,80,1370,30,2,1,0,0,0,0,0,0,0,0,1,0
8580,1,2,12383,6,9,1155,655,20,8,0,1,0,0,0,0,0,0,1,0,0
8581,8,0,2017,5,3,885,795,30,1,0,0,0,1,0,0,0,0,0,0,1
8582,1,1,12308,3,6,550,1140,10,14,0,0,0,1,0,0,0,0,0,0,1
8583,8,0,3384,3,18,1205,1065,20,2,0,0,0,0,1,0,0,1,0,0,0
8584,4,1,9134,3,15,970,535,15,7,0,0,0,0,0,1,1,0,0,0,0
8585,3,1,7464,5,18,445,120,25,5,0,1,0,0,0,0,0,0,1,0,0
8586,6,1,6093,4,27,970,430,0,9,0,1,0,0,0,0,0,0,1,0,0
8587,6,1,15237,3,3,1130,240,50,14,0,1,0,0,0,0,0,0,1,0,0
8588,4,0,4995,5,1,510,425,25,1,0,0,0,1,0,0,0,0,0,0,1
8589,1,0,6934,5,24,1030,850,0,3,0,1,0,0,0,0,0,0,1,0,0
8590,4,1,13784,4,1,605,1270,55,12,1,0,0,0,0,0,0,0,0,1,0
8591,0,0,4409,6,15,775,620,35,2,1,0,0,0,0,0,0,0,0,1,0
8592,6,1,15898,5,27,1155,780,15,6,0,1,0,0,0,0,0,0,1,0,0
8593,1,2,11989,5,21,1155,1035,0,26,0,1,0,0,0,0,0,0,1,0,0
8594,8,0,2017,6,3,885,795,30,1,0,0,0,1,0,0,0,0,0,0,1
8595,6,1,11098,6,1,1140,295,5,14,0,1,0,0,0,0,0,0,1,0,0
8596,3,1,6794,5,21,90,1050,0,8,0,1,0,0,0,0,0,0,1,0,0
8597,4,1,10844,5,1,560,1270,10,12,1,0,0,0,0,0,0,0,0,1,0
8598,6,2,34608,3,9,95,905,30,10,0,1,0,0,0,0,0,0,1,0,0
8599,1,0,6094,5,15,1030,850,0,3,0,1,0,0,0,0,0,0,1,0,0
8600,3,1,4565,5,9,1230,915,15,5,1,0,0,0,0,0,0,0,0,1,0
8601,1,3,10493,5,27,1155,315,0,38,0,1,0,0,0,0,0,0,1,0,0
8602,1,2,9653,6,27,1155,1185,30,23,0,1,0,0,0,0,0,0,1,0,0
8603,1,2,12305,3,18,635,405,50,27,0,0,0,0,0,1,1,0,0,0,0
8604,1,0,6961,5,15,765,600,45,2,0,0,1,0,0,0,1,0,0,0,0
8605,6,1,9794,5,15,755,360,35,6,0,1,0,0,0,0,0,0,1,0,0
8606,6,1,13377,5,27,90,1050,0,8,0,1,0,0,0,0,0,0,1,0,0
8607,4,1,12898,5,27,1140,135,45,16,0,1,0,0,0,0,0,0,1,0,0
8608,6,1,7155,6,27,1155,685,50,7,0,1,0,0,0,0,0,0,1,0,0
8609,6,1,13377,6,24,90,900,30,10,0,1,0,0,0,0,0,0,1,0,0
8610,10,0,4668,5,3,860,690,50,2,0,0,1,0,0,0,1,0,0,0,0
8611,3,1,8110,3,1,740,450,50,4,0,0,0,0,0,1,1,0,0,0,0
8612,4,0,4544,4,6,680,500,0,3,0,0,1,0,0,0,1,0,0,0,0
8613,1,2,9653,6,27,1155,1000,35,26,0,1,0,0,0,0,0,0,1,0,0
8614,4,1,14781,5,1,1095,505,50,9,1,0,0,0,0,0,0,0,0,1,0
8615,11,0,5969,4,6,860,690,50,2,0,0,1,0,0,0,1,0,0,0,0
8616,8,0,2017,4,3,885,795,30,1,0,0,0,1,0,0,0,0,0,0,1
8617,4,1,14151,6,6,1415,1020,35,6,1,0,0,0,0,0,0,0,0,1,0
8618,4,1,13731,6,9,280,990,10,12,1,0,0,0,0,0,0,0,0,1,0
8619,4,1,15400,3,3,1130,540,50,9,0,1,0,0,0,0,0,0,1,0,0
8620,4,1,8066,5,9,655,575,20,25,1,0,0,0,0,0,0,0,0,1,0
8621,4,2,21314,3,3,1130,340,10,37,0,1,0,0,0,0,0,0,1,0,0
8622,1,1,14069,3,1,1365,665,40,11,0,0,0,0,0,1,1,0,0,0,0
8623,4,0,2470,3,15,1040,950,30,1,0,0,0,1,0,0,0,0,0,0,1
8624,3,0,4804,4,24,1375,1220,35,2,1,0,0,0,0,0,0,0,0,1,0
8625,1,1,9029,3,15,775,350,5,7,0,0,0,0,0,1,1,0,0,0,0
8626,3,0,4804,5,12,435,280,35,2,1,0,0,0,0,0,0,0,0,1,0
8627,4,2,15129,5,9,1140,1385,55,19,0,1,0,0,0,0,0,0,1,0,0
8628,3,0,2754,3,24,1230,1145,25,1,0,0,0,1,0,0,0,0,0,0,1
8629,4,1,13364,4,1,495,1270,5,11,1,0,0,0,0,0,0,0,0,1,0
8630,3,1,6933,3,24,1335,1055,40,4,1,0,0,0,0,0,0,0,0,1,0
8631,4,2,15129,5,18,755,1385,30,13,0,1,0,0,0,0,0,0,1,0,0
8632,6,1,11200,6,9,1140,685,35,7,0,1,0,0,0,0,0,0,1,0,0
8633,4,0,3210,5,15,260,175,25,1,0,0,0,1,0,0,0,0,0,0,1
8634,4,0,8040,6,18,710,620,30,1,0,0,0,1,0,0,0,0,0,0,1
8635,4,2,10919,6,12,265,875,50,13,0,1,0,0,0,0,0,0,1,0,0
8636,3,1,6442,6,27,970,455,35,8,0,1,0,0,0,0,0,0,1,0,0
8637,3,0,4729,4,1,1055,860,15,3,0,1,0,0,0,0,0,0,1,0,0
8638,3,1,6442,3,6,1340,715,25,10,0,1,0,0,0,0,0,0,1,0,0
8639,8,0,3841,6,12,40,1340,20,2,1,0,0,0,0,0,0,0,0,1,0
8640,1,2,10441,6,3,1155,1185,30,23,0,1,0,0,0,0,0,0,1,0,0
8641,6,1,13587,6,1,1260,600,0,11,0,1,0,0,0,0,0,0,1,0,0
8642,4,1,11467,5,15,865,1225,0,18,1,0,0,0,0,0,0,0,0,1,0
8643,3,0,7295,3,3,935,800,15,2,0,0,0,0,1,0,0,1,0,0,0
8644,8,0,3597,5,1,720,585,15,2,0,0,0,0,1,0,0,1,0,0,0
8645,6,1,7787,5,9,1155,400,35,12,0,1,0,0,0,0,0,0,1,0,0
8646,3,1,14871,3,6,1260,400,20,14,0,1,0,0,0,0,0,0,1,0,0
8647,3,0,3540,6,15,1105,940,45,2,0,0,0,0,1,0,0,1,0,0,0
8648,3,1,6442,6,1,1350,410,40,15,0,1,0,0,0,0,0,0,1,0,0
8649,0,0,3383,6,24,835,670,45,2,0,0,1,0,0,0,1,0,0,0,0
8650,0,0,4409,4,18,80,1370,30,2,1,0,0,0,0,0,0,0,0,1,0
8651,3,0,3850,5,9,615,475,20,2,0,0,0,0,1,0,0,1,0,0,0
8652,6,1,8018,6,24,1350,795,15,9,0,1,0,0,0,0,0,0,1,0,0
8653,4,1,11467,4,1,905,1225,40,18,1,0,0,0,0,0,0,0,0,1,0
8654,10,0,4668,6,6,860,690,50,2,0,0,1,0,0,0,1,0,0,0,0
8655,4,2,13922,6,24,1140,1055,25,25,0,1,0,0,0,0,0,0,1,0,0
8656,1,0,3625,5,6,460,380,20,1,0,0,0,1,0,0,0,0,0,0,1
8657,0,0,5989,5,18,1345,1195,30,2,1,0,0,0,0,0,0,0,0,1,0
8658,3,0,4423,4,21,410,240,50,2,0,0,1,0,0,0,1,0,0,0,0
8659,4,0,9564,6,18,785,590,15,3,0,1,0,0,0,0,0,0,1,0,0
8660,4,1,8529,6,12,1095,990,45,25,1,0,0,0,0,0,0,0,0,1,0
8661,1,0,4145,6,6,1400,1245,35,2,1,0,0,0,0,0,0,0,0,1,0
8662,3,0,4804,5,3,1190,1035,35,2,1,0,0,0,0,0,0,0,0,1,0
8663,3,1,6938,6,1,1350,860,10,8,0,1,0,0,0,0,0,0,1,0,0
8664,4,1,14815,3,6,460,480,40,23,0,0,0,0,0,1,1,0,0,0,0
8665,6,1,15077,3,6,1155,450,45,11,0,1,0,0,0,0,0,0,1,0,0
8666,4,2,13014,6,15,1140,580,20,9,0,1,0,0,0,0,0,0,1,0,0
8667,1,2,11201,6,9,1225,350,35,14,1,0,0,0,0,0,0,0,0,1,0
8668,4,1,12692,6,6,1080,1225,35,21,1,0,0,0,0,0,0,0,0,1,0
8669,6,1,9646,6,1,970,585,25,6,0,1,0,0,0,0,0,0,1,0,0
8670,4,1,16079,5,24,265,1370,35,5,0,1,0,0,0,0,0,0,1,0,0
8671,1,2,6117,5,15,665,550,55,25,1,0,0,0,0,0,0,0,0,1,0
8672,6,1,6795,6,9,90,915,15,10,0,1,0,0,0,0,0,0,1,0,0
8673,1,0,3100,6,1,1345,1265,20,1,0,0,0,1,0,0,0,0,0,0,1
8674,4,1,15851,5,9,755,135,20,10,0,1,0,0,0,0,0,0,1,0,0
8675,10,0,3687,6,6,560,425,15,2,0,0,0,0,1,0,0,1,0,0,0
8676,3,0,4990,4,12,1195,1015,0,3,0,0,1,0,0,0,1,0,0,0,0
8677,4,1,15554,5,9,1140,1155,45,23,0,1,0,0,0,0,0,0,1,0,0
8678,6,1,9526,6,15,1155,360,15,13,0,1,0,0,0,0,0,0,1,0,0
8679,3,0,6015,5,18,530,335,15,3,0,1,0,0,0,0,0,0,1,0,0
8680,1,2,10676,5,1,1310,720,50,9,1,0,0,0,0,0,0,0,0,1,0
8681,4,1,12898,5,27,755,1095,20,18,0,1,0,0,0,0,0,0,1,0,0
8682,4,2,15129,5,27,265,1385,20,29,0,1,0,0,0,0,0,0,1,0,0
8683,6,1,13378,3,21,1155,690,45,7,0,1,0,0,0,0,0,0,1,0,0
8684,8,0,4174,6,1,685,540,25,2,1,0,0,0,0,0,0,0,0,1,0
8685,6,1,9103,5,21,1140,685,35,7,0,1,0,0,0,0,0,0,1,0,0
8686,3,0,3850,6,9,615,475,20,2,0,0,0,0,1,0,0,1,0,0,0
8687,10,0,6216,6,9,1070,880,10,3,0,1,0,0,0,0,0,0,1,0,0
8688,10,1,8610,4,1,1405,1020,25,6,1,0,0,0,0,0,0,0,0,1,0
8689,4,1,10539,6,6,585,1020,45,16,1,0,0,0,0,0,0,0,0,1,0
8690,3,1,6674,3,9,1340,715,25,10,0,1,0,0,0,0,0,0,1,0,0
8691,6,1,7618,6,24,1260,480,0,13,0,1,0,0,0,0,0,0,1,0,0
8692,3,0,3943,4,21,205,30,55,2,0,0,1,0,0,0,1,0,0,0,0
8693,10,0,11913,3,24,1115,960,35,2,0,0,0,0,0,1,1,0,0,0,0
8694,3,0,6860,3,9,1305,1135,50,2,0,0,0,0,0,1,1,0,0,0,0
8695,4,2,13292,6,12,1140,330,30,13,0,1,0,0,0,0,0,0,1,0,0
8696,6,1,17057,3,6,930,135,15,13,0,1,0,0,0,0,0,0,1,0,0
8697,4,2,13014,6,27,1140,330,30,13,0,1,0,0,0,0,0,0,1,0,0
8698,1,2,11552,3,3,1155,425,10,36,0,1,0,0,0,0,0,0,1,0,0
8699,3,0,6297,3,12,840,695,25,2,0,0,0,0,1,0,0,1,0,0,0
8700,3,0,4332,3,24,840,695,25,2,0,0,0,0,1,0,0,1,0,0,0
8701,1,0,5674,3,21,480,310,50,2,0,1,0,0,0,0,0,0,1,0,0
8702,6,1,10711,5,21,1155,425,10,12,0,1,0,0,0,0,0,0,1,0,0
8703,4,1,11467,4,1,1080,575,25,8,1,0,0,0,0,0,0,0,0,1,0
8704,1,2,12434,5,6,905,1010,15,22,1,0,0,0,0,0,0,0,0,1,0
8705,1,0,5201,6,24,1270,1085,5,3,0,1,0,0,0,0,0,0,1,0,0
8706,10,0,4878,5,18,1175,1020,35,2,0,0,1,0,0,0,1,0,0,0,0
8707,4,2,13014,6,6,265,330,55,22,0,1,0,0,0,0,0,0,1,0,0
8708,8,0,3597,6,6,635,500,15,2,0,0,0,0,1,0,0,1,0,0,0
8709,1,2,12599,3,3,670,530,20,26,0,0,0,0,0,1,1,0,0,0,0
8710,4,1,10844,5,24,1355,1135,40,27,1,0,0,0,0,0,0,0,0,1,0
8711,4,1,12898,5,21,1140,135,45,16,0,1,0,0,0,0,0,0,1,0,0
8712,3,0,3943,6,21,950,780,50,2,0,0,1,0,0,0,1,0,0,0,0
8713,6,1,7198,6,12,90,780,30,12,0,1,0,0,0,0,0,0,1,0,0
8714,8,1,4963,5,18,1220,905,15,5,1,0,0,0,0,0,0,0,0,1,0
8715,3,0,12649,3,1,1185,1015,50,2,0,0,0,0,0,1,1,0,0,0,0
8716,6,1,17267,3,6,930,480,30,7,0,1,0,0,0,0,0,0,1,0,0
8717,4,1,12373,5,9,1140,425,55,11,0,1,0,0,0,0,0,0,1,0,0
8718,4,1,13502,3,3,45,700,5,13,0,0,0,0,0,1,1,0,0,0,0
8719,6,1,11622,3,21,1130,690,20,7,0,1,0,0,0,0,0,0,1,0,0
8720,8,0,5515,3,3,40,1340,20,2,1,0,0,0,0,0,0,0,0,1,0
8721,4,1,9314,5,15,865,1225,0,18,1,0,0,0,0,0,0,0,0,1,0
8722,6,1,11789,6,3,1140,620,40,8,0,1,0,0,0,0,0,0,1,0,0
8723,3,0,4823,4,6,1370,1200,50,2,0,0,1,0,0,0,1,0,0,0,0
8724,1,2,10467,6,3,565,795,10,20,0,1,0,0,0,0,0,0,1,0,0
8725,6,1,7408,6,3,1260,780,0,8,0,1,0,0,0,0,0,0,1,0,0
8726,1,1,7480,6,15,565,365,20,27,0,1,0,0,0,0,0,0,1,0,0
8727,8,0,3841,4,24,40,1340,20,2,1,0,0,0,0,0,0,0,0,1,0
8728,8,0,3543,5,18,1205,1065,20,2,0,0,0,0,1,0,0,1,0,0,0
8729,1,3,10493,6,24,1155,315,0,38,0,1,0,0,0,0,0,0,1,0,0
8730,6,1,9103,5,27,1140,685,35,7,0,1,0,0,0,0,0,0,1,0,0
8731,4,1,10844,5,6,1190,845,45,5,1,0,0,0,0,0,0,0,0,1,0
8732,3,0,4823,6,9,1370,1200,50,2,0,0,1,0,0,0,1,0,0,0,0
8733,0,0,4482,3,24,130,1405,45,2,0,0,0,0,0,1,1,0,0,0,0
